item_type_id;item_category_id;item_type_name;item_type_expired_time;item_package_status;item_unit_1;item_quantity_default_1;item_weight_1;item_unit_2;item_quantity_default_2;item_weight_2;item_unit_3;item_quantity_default_3;item_weight_3;purchase_account_id;purchase_return_account_id;purchase_discount_account_id;sales_account_id;sales_return_account_id;sales_discount_account_id;inv_account_id;inv_return_account_id;inv_discount_account_id;hpp_account_id;hpp_amount;data_state;created_id;created_at;updated_at;dump
208;1;PENTAIR SUDMO 2131736;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
209;1;PHE SONDEX SL140TL-50-EE 25 BAR                          PHE 30 BARG;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
210;1;PIPE WRENCH 12IN ( DDAB1A12 );0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
211;1;PIPE WRENCH 14IN ( DDAB1A14 );0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
212;1;PIPE WRENCH 18IN ( DDAB1A18 );0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
213;1;PISTON SEAL KIT IPH 31000343 FPOS3-30                                                                  PISTON SEAL KIT IPH 31000343 FPOS3-30;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
214;1;PLASTIK TIRAI POLAR TRANSPARENT LIGHT BLUE/POLOS 30MM X 3MM X 50M;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
215;1;POWER METER                         POWER METER;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
216;1;POWER NOZZLE              KARCHER POWER NOZZLE 25050 2.883-399.0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
217;1;PRESSURE GAUGE GMT PRO 100MM 0-10 BAR    GMT PRESSURE GAUGE 4IN 0-10BAR BOTTOM 1/2IN ;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS/DUS
218;1;PRESSURE GAUGE RANSBURG MPA BAR EN 837-1 VACUM GAUGE               PRESSURE GAUGE 0-10 BAR MEMBRAN 2IN    (ransburg)            ;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
219;1;PRESSURE REGULATOR CAMOZZI MC238-D13                                                             PRESSURE REGULATOR CAMOZZI MC238-D13;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;UN
220;1;PROBE PH ELECTRODE LE438        PROBE PH ELECTRODE LE438;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
221;1;PROXIMITY SENSOR IFT 203           PROXIMITY SENSOR IFT 203;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
222;1;"PSI MPA (°C) 1,6";0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;BOX/PCS
223;1;PULS (POWER SUPPLY) SL5.300 IN3AC 400-500V OUT DC 24-28V;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS/DUS
224;1;PUNYA TURCK ( CONNECTOR SENSOR PROXIMITY );0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
225;1;PVC CURTAIN-ANTI INSECT YELLOW 200MMX2MMX50M ( XR-PEC-YAI2022 )   TIRAI PVC ANTI INSECT 200MMX2MMX50M ( YELLOW );0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
226;1;PVC CURTAIN-ANTI INSECT YELLOW 300MMX2MMX50M ( XR-PEC-YAI3003 )  TIRAI PVC ANTI INSECT 300MMX2MMX50M ( YELLOW );0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
227;1;PVC CURTAIN-POLAR CLEAR 200MMX2MMX50M ( XRPEC-L2002 )  TIRAI PVC POLAR GRADE 200MMX2MMX50M ( BLUE );0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
228;1;PVC CURTAIN-POLAR CLEAR 300MMX3MMX50M ( XRPEC-L3003 )  TIRAI PVC POLAR GRADE 300MMX3MMX50M ( BLUE );0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
229;1;PVC CURTAIN-POLAR CLEAR RIBBED 300MMX3MMX50M ( XRPER-L3003 )          TIRAI PVC RIBS POLAR GRADE 300MMX3MMX50M;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
230;1;PVC CURTAIN-STANDART CLEAR 200MMX2MMX50M ( XRPEC2002 ) TIRAI PVC STANDART TRANSPARENT GRADE 200MMX2MMX50M;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
231;1;PVC CURTAIN-STANDART CLEAR 300MMX3MMX50M ( XRPEC3033 )  TIRAI PVC STANDART TRANSPARENT GRADE 300MMX3MMX50M;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
232;1;PVC STRIP CURTAIN ANTI INSECT YELLOW GRADE SURFACE SMOOTH 3MM X 300MM X 50M;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
233;1;PVC STRIP CURTAIN POLAR GRADE SURFACE SMOOTH 2MM X 200MM X 50M    ( sama dgn yg di bengkel );0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
234;1;PVC STRIP CURTAIN POLAR GRADE SURFACE SMOOTH 3MM X 300MM X 50M;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
235;1;PVC STRIP CURTAIN STANDART YELLOW-ANTI INSECT 3MMX30CMX50M;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
236;1;PVC STRIP POLAR TRANSPARENT LIGHT BLUE 300MM X 3MM X 50M BERTULANG DOUBLE RIBBED;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
237;1;RAMSET CHEMSET INJECTION SYSTEM EPCON G5;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
238;1;RANSBURG 4IN X 0-16KG BOTTOM.C FSS 1/2"       RANSBURG RACKET EN837-1 PRESSURE GAUGE WITH FLUID DIA 4IN ;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS/DUS
239;1;RANSBURG PRESSURE GAUGE 0-25 BAR MEMBRAN 2IN SS     PRESSURE GAUGE 0-25 BAR MEMBRAN 2IN SS;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
240;1;"RANSBURG PRESSURE VACUM -0,1 -0MPA      RANSBURG PRESSURE VACUM -0,1 -0MPA";0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
241;1;REGO LV4403B66 REGULATOR HEATER 3/4IN F.NPT           REGO LV4403B66 REGULATOR HEATER 3/4IN F.NPT;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
242;1;ROD END BEARINGS ASB BESAR;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
243;1;ROD END BEARINGS ASB KECIL;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
244;1;RODA RUBET CA 451;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
245;1;RODA TROLY 3" ( PO SGF RTE 6  )      RODA TROLY 3" ( PO SGF RTE 6  );0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;UN
246;1;SAFE GUARD;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;DUS
247;1;SAKLAR ON/OFF GERINDA MAKTEC MT954         SAKLAR ON/OFF GERINDA MAKTEC MT954;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
248;1;SAKURA FUEL FILTER FC1104      SAKURA FUEL FILTER FC1104;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
249;1;SAKURA OIL FILTER C1154                 SAKURA OIL FILTER C1154;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
250;1;SAMBUNGAN KUNINGAN      gabungan thermometer DTM no. 11;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
251;1;SANCHIN POWER SPRAYER (SEAL KIT) SC-45/SCN-45      SANCHIN SEAL SPRAYER SC45;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS/DUS
252;1;SANDFLEX MATA GERGAJI 12IN 18TPI              SANDFLEX MATA GERGAJI 12IN 18TPI;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
253;1;SANKYO BALL VALVE STEAM 1 IN DRAT DALAM            SANKYO BALL VALVE STEAM 1 IN DRAT DALAM;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
254;1;SANYOU SLC-S-112DM-03;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;
255;1;SCREEN ENDOSCOPE;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;UN
256;1;SCREW CONNECTOR PART 5.401-210.0                                                                      SCREW CONNECTOR PART 5.401-210.0                                                  ;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
257;1;SCREWDRIVER TEKIRO TPR GO THRU SET @7PCS        SCREWDRIVER TEKIRO TPR GO THRU SET @7PCS;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
258;1;SCRUBBER AND POLISHER 17 154RPM 1100W MERK KRISBOW;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
259;1;SEDEL SEPEDA;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
260;1;SELANG 6MM TEFLON ( TUBING CAMOZZI CM-TRN 6/4 CLEAR )                   SELANG 6MM TEFLON;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;M
261;1;SELANG 8MM TEFLON ( TUBING CAMOZZI CM-TRN 8/6 CLEAR )             SELANG 8MM TEFLON;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;M
262;1;SELANG BESI KECIL;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
263;1;SELANG BESI YULAG 50CM;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
264;1;SELANG HIJAU;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
265;1;SELANG HOSE HIGH PRESSURE JET CLEANER FOR LAKONI LAGUNA @20M                                              SELANG HOSE HIGH PRESSURE JET CLEANER FOR LAKONI LAGUNA @20M;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
266;1;SELENOID DP-10 32A RV9         SELENOID DP-10 32A RV9;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
267;1;SELENOID VALVE FORSTONE TIPE 2S2-25 SS      SELENOID VALVE FORSTONE TIPE 2S2-25 SS;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
268;1;SENSOR FLOW TURCK FCS G1 2A4                      SENSOR FLOW TURCK FCS G1 2A4;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
269;1;SENSOR KRAN WASTAFEL;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
270;1;SENSOR TF45-11-A-1A          SENSOR TF45-11-A-1A;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
271;1;SIEMENS ANALOG INPUT 6ES7 331-7KF02-0AB0 SIMATIC S7-300;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
272;1;SIEMENS FUSE 3NE3 230-0B VDE 0636 315A 1000VAC 50KA           SIEMENS FUSE 3NE3 230-0B VDE 0636 315A 1000VAC 50KA;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
273;1;SIEMENS SIRIUS 3RT 2017-1AV07;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
274;1;SIGN GLASS ( FIBERGLASS ) P 150 CM          SIGN GLASS ( FIBERGLASS ) P 150 CM;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
275;1;SINGLE DISC POLISHER ECNOVAC;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
276;1;SINO-HOLDING SH-M7N/G60-65MM (SEAL) SS316 BESAR;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
277;1;SINO-HOLDING SH-N1-32P/SS316L (SEAL) MSS KECIL                                            ( MECHANICAL SEAL SG )   MECH. SEAL MSS 32 (A) SSC-SIC/EPDM;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
278;1;SOCKET AZBIL;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
279;1;SPIRAX SARCO 15-20;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
280;1;SPIRAX SARCO 25-32;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
281;1;SPIT WATER 10-120 C;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
282;1;SQUEEZE PAD CT30                          SQUEEZE PAD CT30;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;UN
283;1;STAR KEY WRENCH SET TOPTUL 9PC EXTRA LONG - SHORT ARM STAR KEY END ( GAAL0923 );0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
284;1;STEEL BENCH VISE TOPTUL 5IN ALL CAST ( DJAC0105 );0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
285;1;STEGO THERMOSTAT KTS-011     STEGO THERMOSTAT KTS-011;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
286;1;TANG RIVET TEKIRO GT-HR1231         TANG RIVET TEKIRO GT-HR1231;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
287;1;TBFX 01685 VHA;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
288;1;TECHNOTRANS FLUIDOS 100-10001/N;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
289;1;TEFLON SEALING BELT UK.1120X15MMX0.2MM HUALIAN MANUAL BELT SEALER 1MMX15X38CMF FOR HUALIAN 770111;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
290;1;TEMPERATURE PROBE PT100 RTD SENSOR CABLE 2M 50-400C   TEMPERATURE PROBE PT100 RTD SENSOR CABLE 2M 50-400C;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
291;1;TEMPERATURMESSTECHNIK DRUCK-UND 230 PSI 1/4" NPT RANSBURG        PRESSURE GAUGE 0-15 MEMBRAN 2" SS;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS/DUS
292;1;THERMO SENSE 4IN X 0-200°C PAYUNG              SENSE DIAL THERMOMETER 4IN 0-200DEG C DIAMETER DRAT 1/2IN;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
293;1;THERMOMETER DTM-481 150MM         & BATU ABC KECIL                                                         THERMOMETER SUHU ANALOG DIGITAL_DTM(UHT) atau  THERMOMETER RETORT WSS-403 (RTE)               harga beda;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
294;1;TIRAI ANTI-INSECT TRANSPARENT ORANGE YELLOW 200MMX2MMX50M;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
295;1;TIRAI POLAR TRANSPARENT LIGHT BLUE 200MMX200MMX2MMX50M          (2)                  PLASTIK TIRAI PVC SUPER POLAR CLEAR 20CM X 2MM;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
296;1;TIRAI STANDART TRANSPARENT BLUE 200MMX2MMX50M                                         (1);0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
297;1;TIRAI STANDART TRANSPARENT NATURE 200MMX2MMX50M;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;ROLL
298;1;TONGKAT BESI;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
299;1;TOP 020955;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
300;1;TOPTUL DAAS 1 A06 CR-MO CR-V;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
301;1;"TOSEN VALVE 2,5#                        TOSEN VALVE 2,5#";0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
302;1;TOUCHLESS AUTOMATIC SOAP DISPENSER;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
303;1;TOZEN RUBBER FLEXIBLE JOINT 3INX240MM DOUBLE BELLOW                              TOZEN RUBBER FLEXIBLE JOINT 3INX240MM DOUBLE BELLOW;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;UN
304;1;TRANSMISSION ROLLER CHAIN SENQCIA 50 10FT (3.048 M) 50-304 RS 50;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
305;1;TUBE SUCTION CT30          TUBE SUCTION CT30;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
306;1;TURCK FCS-G1/MK96-VP01                 TURCK FCS-G1/MK96-VP01;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
307;1;UNIVER AG 3051;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
308;1;VACUUM VALCO;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
309;1;VALVOLA YORK 1/2" DZ.12           YORK TUSEN KLEP KUNINGAN 1/2 IN;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;(1 BOX=12 PC)
310;1;VUVG-B10-T32C-AZT-F-1T1L;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
311;1;WATER METER AMICO 3/4IN LXSG-15E      WATER METER AMICO 3/4IN LXSG-15E;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
312;1;WEIDMULLER ASK 1              BLOCK FUSE ASK 1 6.3A;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
313;1;"WERBROCK H-C PRESSURE GAUGE 4"" BOTTOM 150 PSI 1/2"" NPT           WIEBROCK PRESSURE GAUGE SS 4IN, 0-10 BAR, CONNECTION BOTTOM KUNINGAN";0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS/DUS
314;1;WIKA GERMANY (°C);0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
315;1;WIKA PRESS GAUGE 4IN0-16KG/CM1 1/2IN BOTTOM CONNECTION EX GERMAN (TOKPED) WIKA PRESS GAUGE 4IN0-16KG/CM1 1/2IN BOTTOM CONNECTION EX GERMAN;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;
316;1;WIKA PRESSURE GAUGE SS 4IN 0-16BAR BOTTOM CONNECTION      WIKA PRESSURE GAUGE SS 4IN 0-16BAR BOTTOM CONNECTION  ;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
317;1;WIKA THERMOMETER D 4" 0-300 DRAT 1/2NPT D.STIK 6MM P.TIK 10CM (tokped serba gauge)              WIKA THERMOMETER MODEL RAKET 1/2IN X 10CM 0-300 C;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PC
318;1;WILDEN DOVER;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;
319;1;"WIRE BRUSH 1,5M SS316                     WIRE BRUSH 1,5M SS316";0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;UN
320;1;YUANAN SUS 304 25.4 1811;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;PCS
